pickup_dt,pickup_month,borough,pickups,hday,spd,vsb,temp,dewp,slp,pcp 01,pcp 06,pcp 24,sd
2015-04-09 18:00:00,Apr,,1,N,13.0,10.0,39.0,32.0,1026.8,0.0,0.0,0.035,0.0
2015-04-09 19:00:00,Apr,Bronx,56,N,9.0,10.0,41.0,33.0,1026.5,0.0,0.0,0.035,0.0
2015-04-09 19:00:00,Apr,Brooklyn,587,N,9.0,10.0,41.0,33.0,1026.5,0.0,0.0,0.035,0.0
2015-04-09 19:00:00,Apr,EWR,0,N,9.0,10.0,41.0,33.0,1026.5,0.0,0.0,0.035,0.0
2015-04-09 19:00:00,Apr,Manhattan,4859,N,9.0,10.0,41.0,33.0,1026.5,0.0,0.0,0.035,0.0
2015-04-09 19:00:00,Apr,Queens,387,N,9.0,10.0,41.0,33.0,1026.5,0.0,0.0,0.035,0.0
2015-04-09 19:00:00,Apr,Staten Island,3,N,9.0,10.0,41.0,33.0,1026.5,0.0,0.0,0.035,0.0
2015-04-09 19:00:00,Apr,,2,N,9.0,10.0,41.0,33.0,1026.5,0.0,0.0,0.035,0.0
2015-04-09 20:00:00,Apr,Bronx,47,N,7.5,10.0,41.0,33.0,1026.0,0.0,0.0,0.035,0.0
2015-04-09 20:00:00,Apr,Brooklyn,602,N,7.5,10.0,41.0,33.0,1026.0,0.0,0.0,0.035,0.0
2015-04-09 20:00:00,Apr,EWR,0,N,7.5,10.0,41.0,33.0,1026.0,0.0,0.0,0.035,0.0
2015-04-09 20:00:00,Apr,Manhattan,4564,N,7.5,10.0,41.0,33.0,1026.0,0.0,0.0,0.035,0.0
2015-04-09 20:00:00,Apr,Queens,465,N,7.5,10.0,41.0,33.0,1026.0,0.0,0.0,0.035,0.0
2015-04-09 20:00:00,Apr,Staten Island,1,N,7.5,10.0,41.0,33.0,1026.0,0.0,0.0,0.035,0.0
2015-04-09 20:00:00,Apr,,1,N,7.5,10.0,41.0,33.0,1026.0,0.0,0.0,0.035,0.0
2015-04-09 21:00:00,Apr,Bronx,66,N,10.0,10.0,42.0,34.0,1025.9,0.0,0.0,0.035,0.0
2015-04-09 21:00:00,Apr,Brooklyn,642,N,10.0,10.0,42.0,34.0,1025.9,0.0,0.0,0.035,0.0
2015-04-09 21:00:00,Apr,EWR,0,N,10.0,10.0,42.0,34.0,1025.9,0.0,0.0,0.035,0.0
2015-04-09 21:00:00,Apr,Manhattan,4376,N,10.0,10.0,42.0,34.0,1025.9,0.0,0.0,0.035,0.0
2015-04-09 21:00:00,Apr,Queens,423,N,10.0,10.0,42.0,34.0,1025.9,0.0,0.0,0.035,0.0
2015-04-09 21:00:00,Apr,Staten Island,1,N,10.0,10.0,42.0,34.0,1025.9,0.0,0.0,0.035,0.0
2015-04-09 21:00:00,Apr,,2,N,10.0,10.0,42.0,34.0,1025.9,0.0,0.0,0.035,0.0
2015-04-09 22:00:00,Apr,Bronx,72,N,8.0,10.0,42.5,35.5,1025.3,0.0,0.0,0.035,0.0
2015-04-09 22:00:00,Apr,Brooklyn,586,N,8.0,10.0,42.5,35.5,1025.3,0.0,0.0,0.035,0.0
2015-04-09 22:00:00,Apr,EWR,0,N,8.0,10.0,42.5,35.5,1025.3,0.0,0.0,0.035,0.0
2015-04-09 22:00:00,Apr,Manhattan,4572,N,8.0,10.0,42.5,35.5,1025.3,0.0,0.0,0.035,0.0
2015-04-09 22:00:00,Apr,Queens,468,N,8.0,10.0,42.5,35.5,1025.3,0.0,0.0,0.035,0.0
2015-04-09 22:00:00,Apr,Staten Island,0,N,8.0,10.0,42.5,35.5,1025.3,0.0,0.0,0.035,0.0
2015-04-09 22:00:00,Apr,,1,N,8.0,10.0,42.5,35.5,1025.3,0.0,0.0,0.035,0.0
2015-04-09 23:00:00,Apr,Bronx,55,N,7.0,10.0,42.5,36.0,1025.1,0.0,0.0,0.045,0.0
2015-04-09 23:00:00,Apr,Brooklyn,692,N,7.0,10.0,42.5,36.0,1025.1,0.0,0.0,0.045,0.0
2015-04-09 23:00:00,Apr,EWR,0,N,7.0,10.0,42.5,36.0,1025.1,0.0,0.0,0.045,0.0
2015-04-09 23:00:00,Apr,Manhattan,3861,N,7.0,10.0,42.5,36.0,1025.1,0.0,0.0,0.045,0.0
2015-04-09 23:00:00,Apr,Queens,513,N,7.0,10.0,42.5,36.0,1025.1,0.0,0.0,0.045,0.0
2015-04-09 23:00:00,Apr,Staten Island,0,N,7.0,10.0,42.5,36.0,1025.1,0.0,0.0,0.045,0.0
2015-04-09 23:00:00,Apr,,2,N,7.0,10.0,42.5,36.0,1025.1,0.0,0.0,0.045,0.0
2015-04-10 00:00:00,Apr,Bronx,42,N,6.0,7.0,42.0,36.0,1025.3,0.0,0.0,0.045,0.0
2015-04-10 00:00:00,Apr,Brooklyn,661,N,6.0,7.0,42.0,36.0,1025.3,0.0,0.0,0.045,0.0
2015-04-10 00:00:00,Apr,EWR,0,N,6.0,7.0,42.0,36.0,1025.3,0.0,0.0,0.045,0.0
2015-04-10 00:00:00,Apr,Manhattan,2858,N,6.0,7.0,42.0,36.0,1025.3,0.0,0.0,0.045,0.0
2015-04-10 00:00:00,Apr,Queens,429,N,6.0,7.0,42.0,36.0,1025.3,0.0,0.0,0.045,0.0
2015-04-10 00:00:00,Apr,Staten Island,1,N,6.0,7.0,42.0,36.0,1025.3,0.0,0.0,0.045,0.0
2015-04-10 01:00:00,Apr,Bronx,30,N,6.5,5.5,41.0,37.0,1025.6,0.0,0.0,0.045,0.0
2015-04-10 01:00:00,Apr,Brooklyn,413,N,6.5,5.5,41.0,37.0,1025.6,0.0,0.0,0.045,0.0
2015-04-10 01:00:00,Apr,EWR,0,N,6.5,5.5,41.0,37.0,1025.6,0.0,0.0,0.045,0.0
2015-04-10 01:00:00,Apr,Manhattan,1726,N,6.5,5.5,41.0,37.0,1025.6,0.0,0.0,0.045,0.0
2015-04-10 01:00:00,Apr,Queens,248,N,6.5,5.5,41.0,37.0,1025.6,0.0,0.0,0.045,0.0
2015-04-10 01:00:00,Apr,Staten Island,1,N,6.5,5.5,41.0,37.0,1025.6,0.0,0.0,0.045,0.0
2015-04-10 02:00:00,Apr,Bronx,20,N,6.5,7.5,41.0,38.0,1024.7,0.0,0.0,0.045,0.0
2015-04-10 02:00:00,Apr,Brooklyn,251,N,6.5,7.5,41.0,38.0,1024.7,0.0,0.0,0.045,0.0
2015-04-10 02:00:00,Apr,EWR,0,N,6.5,7.5,41.0,38.0,1024.7,0.0,0.0,0.045,0.0
2015-04-10 02:00:00,Apr,Manhattan,894,N,6.5,7.5,41.0,38.0,1024.7,0.0,0.0,0.045,0.0
2015-04-10 02:00:00,Apr,Queens,99,N,6.5,7.5,41.0,38.0,1024.7,0.0,0.0,0.045,0.0
2015-04-10 02:00:00,Apr,Staten Island,1,N,6.5,7.5,41.0,38.0,1024.7,0.0,0.0,0.045,0.0
2015-04-10 02:00:00,Apr,,1,N,6.5,7.5,41.0,38.0,1024.7,0.0,0.0,0.045,0.0
2015-04-10 03:00:00,Apr,Bronx,16,N,5.5,8.55,41.0,37.5,1024.7,0.0,0.0,0.045,0.0
2015-04-10 03:00:00,Apr,Brooklyn,152,N,5.5,8.55,41.0,37.5,1024.7,0.0,0.0,0.045,0.0
2015-04-10 03:00:00,Apr,EWR,0,N,5.5,8.55,41.0,37.5,1024.7,0.0,0.0,0.045,0.0
2015-04-10 03:00:00,Apr,Manhattan,569,N,5.5,8.55,41.0,37.5,1024.7,0.0,0.0,0.045,0.0
2015-04-10 03:00:00,Apr,Queens,62,N,5.5,8.55,41.0,37.5,1024.7,0.0,0.0,0.045,0.0
2015-04-10 03:00:00,Apr,Staten Island,0,N,5.5,8.55,41.0,37.5,1024.7,0.0,0.0,0.045,0.0
2015-04-10 04:00:00,Apr,Bronx,22,N,6.0,3.0,41.0,38.0,1024.1,0.0,0.0,0.045,0.0
2015-04-10 04:00:00,Apr,Brooklyn,146,N,6.0,3.0,41.0,38.0,1024.1,0.0,0.0,0.045,0.0
2015-04-10 04:00:00,Apr,EWR,0,N,6.0,3.0,41.0,38.0,1024.1,0.0,0.0,0.045,0.0
2015-04-10 04:00:00,Apr,Manhattan,552,N,6.0,3.0,41.0,38.0,1024.1,0.0,0.0,0.045,0.0
2015-04-10 04:00:00,Apr,Queens,58,N,6.0,3.0,41.0,38.0,1024.1,0.0,0.0,0.045,0.0
2015-04-10 04:00:00,Apr,Staten Island,0,N,6.0,3.0,41.0,38.0,1024.1,0.0,0.0,0.045,0.0
2015-04-10 05:00:00,Apr,Bronx,22,N,8.0,3.0,40.0,38.0,1022.9,0.0,0.0,0.0,0.0
2015-04-10 05:00:00,Apr,Brooklyn,210,N,8.0,3.0,40.0,38.0,1022.9,0.0,0.0,0.0,0.0
2015-04-10 05:00:00,Apr,EWR,0,N,8.0,3.0,40.0,38.0,1022.9,0.0,0.0,0.0,0.0
2015-04-10 05:00:00,Apr,Manhattan,668,N,8.0,3.0,40.0,38.0,1022.9,0.0,0.0,0.0,0.0
2015-04-10 05:00:00,Apr,Queens,112,N,8.0,3.0,40.0,38.0,1022.9,0.0,0.0,0.0,0.0
2015-04-10 05:00:00,Apr,Staten Island,2,N,8.0,3.0,40.0,38.0,1022.9,0.0,0.0,0.0,0.0
2015-04-10 05:00:00,Apr,,1,N,8.0,3.0,40.0,38.0,1022.9,0.0,0.0,0.0,0.0
2015-04-10 06:00:00,Apr,Bronx,27,N,8.0,10.0,40.0,38.0,1021.6,0.0,0.0,0.045,0.0
2015-04-10 06:00:00,Apr,Brooklyn,313,N,8.0,10.0,40.0,38.0,1021.6,0.0,0.0,0.045,0.0
2015-04-10 06:00:00,Apr,EWR,0,N,8.0,10.0,40.0,38.0,1021.6,0.0,0.0,0.045,0.0
2015-04-10 06:00:00,Apr,Manhattan,988,N,8.0,10.0,40.0,38.0,1021.6,0.0,0.0,0.045,0.0
2015-04-10 06:00:00,Apr,Queens,202,N,8.0,10.0,40.0,38.0,1021.6,0.0,0.0,0.045,0.0
2015-04-10 06:00:00,Apr,Staten Island,0,N,8.0,10.0,40.0,38.0,1021.6,0.0,0.0,0.045,0.0
2015-04-10 07:00:00,Apr,Bronx,56,N,7.0,10.0,40.0,37.0,1021.2,0.0,0.0,0.03,0.0
2015-04-10 07:00:00,Apr,Brooklyn,447,N,7.0,10.0,40.0,37.0,1021.2,0.0,0.0,0.03,0.0
2015-04-10 07:00:00,Apr,EWR,0,N,7.0,10.0,40.0,37.0,1021.2,0.0,0.0,0.03,0.0
2015-04-10 07:00:00,Apr,Manhattan,1574,N,7.0,10.0,40.0,37.0,1021.2,0.0,0.0,0.03,0.0
2015-04-10 07:00:00,Apr,Queens,271,N,7.0,10.0,40.0,37.0,1021.2,0.0,0.0,0.03,0.0
2015-04-10 07:00:00,Apr,Staten Island,0,N,7.0,10.0,40.0,37.0,1021.2,0.0,0.0,0.03,0.0
2015-04-10 07:00:00,Apr,,1,N,7.0,10.0,40.0,37.0,1021.2,0.0,0.0,0.03,0.0
2015-04-10 08:00:00,Apr,Bronx,55,N,6.0,7.0,40.0,37.0,1019.0,0.0,0.0,0.01,0.0
2015-04-10 08:00:00,Apr,Brooklyn,506,N,6.0,7.0,40.0,37.0,1019.0,0.0,0.0,0.01,0.0
2015-04-10 08:00:00,Apr,EWR,0,N,6.0,7.0,40.0,37.0,1019.0,0.0,0.0,0.01,0.0
2015-04-10 08:00:00,Apr,Manhattan,2501,N,6.0,7.0,40.0,37.0,1019.0,0.0,0.0,0.01,0.0
2015-04-10 08:00:00,Apr,Queens,298,N,6.0,7.0,40.0,37.0,1019.0,0.0,0.0,0.01,0.0
2015-04-10 08:00:00,Apr,Staten Island,3,N,6.0,7.0,40.0,37.0,1019.0,0.0,0.0,0.01,0.0
2015-04-10 09:00:00,Apr,Bronx,59,N,5.33333333333333,4.26666666666667,39.6666666666667,37.3333333333333,1018.3,0.0533333333333333,0.0,0.01,0.0
2015-04-10 09:00:00,Apr,Brooklyn,599,N,5.33333333333333,4.26666666666667,39.6666666666667,37.3333333333333,1018.3,0.0533333333333333,0.0,0.01,0.0
2015-04-10 09:00:00,Apr,EWR,0,N,5.33333333333333,4.26666666666667,39.6666666666667,37.3333333333333,1018.3,0.0533333333333333,0.0,0.01,0.0
2015-04-10 09:00:00,Apr,Manhattan,2892,N,5.33333333333333,4.26666666666667,39.6666666666667,37.3333333333333,1018.3,0.0533333333333333,0.0,0.01,0.0
2015-04-10 09:00:00,Apr,Queens,313,N,5.33333333333333,4.26666666666667,39.6666666666667,37.3333333333333,1018.3,0.0533333333333333,0.0,0.01,0.0
2015-04-10 09:00:00,Apr,Staten Island,1,N,5.33333333333333,4.26666666666667,39.6666666666667,37.3333333333333,1018.3,0.0533333333333333,0.0,0.01,0.0
2015-04-10 09:00:00,Apr,,2,N,5.33333333333333,4.26666666666667,39.6666666666667,37.3333333333333,1018.3,0.0533333333333333,0.0,0.01,0.0
2015-04-10 10:00:00,Apr,Bronx,49,N,3.2,2.66,39.8,37.8,1018.7,0.046,0.0,0.01,0.0
2015-04-10 10:00:00,Apr,Brooklyn,528,N,3.2,2.66,39.8,37.8,1018.7,0.046,0.0,0.01,0.0
2015-04-10 10:00:00,Apr,EWR,0,N,3.2,2.66,39.8,37.8,1018.7,0.046,0.0,0.01,0.0
2015-04-10 10:00:00,Apr,Manhattan,2601,N,3.2,2.66,39.8,37.8,1018.7,0.046,0.0,0.01,0.0
2015-04-10 10:00:00,Apr,Queens,314,N,3.2,2.66,39.8,37.8,1018.7,0.046,0.0,0.01,0.0
2015-04-10 10:00:00,Apr,Staten Island,1,N,3.2,2.66,39.8,37.8,1018.7,0.046,0.0,0.01,0.0
2015-04-10 10:00:00,Apr,,1,N,3.2,2.66,39.8,37.8,1018.7,0.046,0.0,0.01,0.0
2015-04-10 11:00:00,Apr,Bronx,37,N,5.0,5.0,40.0,38.0,1017.6,0.08,0.0,0.01,0.0
2015-04-10 11:00:00,Apr,Brooklyn,438,N,5.0,5.0,40.0,38.0,1017.6,0.08,0.0,0.01,0.0
2015-04-10 11:00:00,Apr,EWR,0,N,5.0,5.0,40.0,38.0,1017.6,0.08,0.0,0.01,0.0
2015-04-10 11:00:00,Apr,Manhattan,2043,N,5.0,5.0,40.0,38.0,1017.6,0.08,0.0,0.01,0.0
2015-04-10 11:00:00,Apr,Queens,260,N,5.0,5.0,40.0,38.0,1017.6,0.08,0.0,0.01,0.0
2015-04-10 11:00:00,Apr,Staten Island,1,N,5.0,5.0,40.0,38.0,1017.6,0.08,0.0,0.01,0.0
2015-04-10 11:00:00,Apr,,3,N,5.0,5.0,40.0,38.0,1017.6,0.08,0.0,0.01,0.0
2015-04-10 12:00:00,Apr,Bronx,36,N,1.6666666666666698,5.66666666666667,39.3333333333333,37.0,1016.3,0.0,0.17,0.17,0.0
2015-04-10 12:00:00,Apr,Brooklyn,394,N,1.6666666666666698,5.66666666666667,39.3333333333333,37.0,1016.3,0.0,0.17,0.17,0.0
2015-04-10 12:00:00,Apr,EWR,0,N,1.6666666666666698,5.66666666666667,39.3333333333333,37.0,1016.3,0.0,0.17,0.17,0.0
2015-04-10 12:00:00,Apr,Manhattan,2028,N,1.6666666666666698,5.66666666666667,39.3333333333333,37.0,1016.3,0.0,0.17,0.17,0.0
2015-04-10 12:00:00,Apr,Queens,248,N,1.6666666666666698,5.66666666666667,39.3333333333333,37.0,1016.3,0.0,0.17,0.17,0.0
2015-04-10 12:00:00,Apr,Staten Island,1,N,1.6666666666666698,5.66666666666667,39.3333333333333,37.0,1016.3,0.0,0.17,0.17,0.0
2015-04-10 12:00:00,Apr,,1,N,1.6666666666666698,5.66666666666667,39.3333333333333,37.0,1016.3,0.0,0.17,0.17,0.0
2015-04-10 13:00:00,Apr,Bronx,34,N,4.0,2.075,40.0,38.0,1015.8,0.0,0.0,0.01,0.0
2015-04-10 13:00:00,Apr,Brooklyn,383,N,4.0,2.075,40.0,38.0,1015.8,0.0,0.0,0.01,0.0
2015-04-10 13:00:00,Apr,EWR,0,N,4.0,2.075,40.0,38.0,1015.8,0.0,0.0,0.01,0.0
2015-04-10 13:00:00,Apr,Manhattan,2055,N,4.0,2.075,40.0,38.0,1015.8,0.0,0.0,0.01,0.0
2015-04-10 13:00:00,Apr,Queens,242,N,4.0,2.075,40.0,38.0,1015.8,0.0,0.0,0.01,0.0
2015-04-10 13:00:00,Apr,Staten Island,1,N,4.0,2.075,40.0,38.0,1015.8,0.0,0.0,0.01,0.0
2015-04-10 13:00:00,Apr,,1,N,4.0,2.075,40.0,38.0,1015.8,0.0,0.0,0.01,0.0
2015-04-10 14:00:00,Apr,Bronx,48,N,0.0,1.8666666666666696,42.3333333333333,39.6666666666667,1015.0,0.0,0.0,0.01,0.0
2015-04-10 14:00:00,Apr,Brooklyn,377,N,0.0,1.8666666666666696,42.3333333333333,39.6666666666667,1015.0,0.0,0.0,0.01,0.0
2015-04-10 14:00:00,Apr,EWR,0,N,0.0,1.8666666666666696,42.3333333333333,39.6666666666667,1015.0,0.0,0.0,0.01,0.0
2015-04-10 14:00:00,Apr,Manhattan,2201,N,0.0,1.8666666666666696,42.3333333333333,39.6666666666667,1015.0,0.0,0.0,0.01,0.0
2015-04-10 14:00:00,Apr,Queens,289,N,0.0,1.8666666666666696,42.3333333333333,39.6666666666667,1015.0,0.0,0.0,0.01,0.0
2015-04-10 14:00:00,Apr,Staten Island,1,N,0.0,1.8666666666666696,42.3333333333333,39.6666666666667,1015.0,0.0,0.0,0.01,0.0
2015-04-10 14:00:00,Apr,,2,N,0.0,1.8666666666666696,42.3333333333333,39.6666666666667,1015.0,0.0,0.0,0.01,0.0
2015-04-10 15:00:00,Apr,Bronx,73,N,0.0,1.9333333333333305,43.0,40.6666666666667,1014.5,0.0,0.0,0.01,0.0
2015-04-10 15:00:00,Apr,Brooklyn,397,N,0.0,1.9333333333333305,43.0,40.6666666666667,1014.5,0.0,0.0,0.01,0.0
2015-04-10 15:00:00,Apr,EWR,0,N,0.0,1.9333333333333305,43.0,40.6666666666667,1014.5,0.0,0.0,0.01,0.0
2015-04-10 15:00:00,Apr,Manhattan,2451,N,0.0,1.9333333333333305,43.0,40.6666666666667,1014.5,0.0,0.0,0.01,0.0
2015-04-10 15:00:00,Apr,Queens,265,N,0.0,1.9333333333333305,43.0,40.6666666666667,1014.5,0.0,0.0,0.01,0.0
2015-04-10 15:00:00,Apr,Staten Island,2,N,0.0,1.9333333333333305,43.0,40.6666666666667,1014.5,0.0,0.0,0.01,0.0
2015-04-10 15:00:00,Apr,,2,N,0.0,1.9333333333333305,43.0,40.6666666666667,1014.5,0.0,0.0,0.01,0.0
2015-04-10 16:00:00,Apr,Bronx,43,N,0.0,2.3333333333333304,45.6666666666667,43.0,1012.6,0.0,0.0,0.01,0.0
2015-04-10 16:00:00,Apr,Brooklyn,408,N,0.0,2.3333333333333304,45.6666666666667,43.0,1012.6,0.0,0.0,0.01,0.0
2015-04-10 16:00:00,Apr,EWR,0,N,0.0,2.3333333333333304,45.6666666666667,43.0,1012.6,0.0,0.0,0.01,0.0
2015-04-10 16:00:00,Apr,Manhattan,2786,N,0.0,2.3333333333333304,45.6666666666667,43.0,1012.6,0.0,0.0,0.01,0.0
2015-04-10 16:00:00,Apr,Queens,376,N,0.0,2.3333333333333304,45.6666666666667,43.0,1012.6,0.0,0.0,0.01,0.0
2015-04-10 16:00:00,Apr,Staten Island,1,N,0.0,2.3333333333333304,45.6666666666667,43.0,1012.6,0.0,0.0,0.01,0.0
2015-04-10 16:00:00,Apr,,1,N,0.0,2.3333333333333304,45.6666666666667,43.0,1012.6,0.0,0.0,0.01,0.0
2015-04-10 17:00:00,Apr,Bronx,60,N,1.5,3.0,46.5,44.5,1011.4,0.0,0.0,0.01,0.0
2015-04-10 17:00:00,Apr,Brooklyn,460,N,1.5,3.0,46.5,44.5,1011.4,0.0,0.0,0.01,0.0
2015-04-10 17:00:00,Apr,EWR,0,N,1.5,3.0,46.5,44.5,1011.4,0.0,0.0,0.01,0.0
2015-04-10 17:00:00,Apr,Manhattan,3495,N,1.5,3.0,46.5,44.5,1011.4,0.0,0.0,0.01,0.0
2015-04-10 17:00:00,Apr,Queens,401,N,1.5,3.0,46.5,44.5,1011.4,0.0,0.0,0.01,0.0
2015-04-10 17:00:00,Apr,Staten Island,1,N,1.5,3.0,46.5,44.5,1011.4,0.0,0.0,0.01,0.0
2015-04-10 17:00:00,Apr,,1,N,1.5,3.0,46.5,44.5,1011.4,0.0,0.0,0.01,0.0
2015-04-10 18:00:00,Apr,Bronx,71,N,5.0,6.0,50.0,46.0,1010.9,0.0,0.0,0.01,0.0
2015-04-10 18:00:00,Apr,Brooklyn,559,N,5.0,6.0,50.0,46.0,1010.9,0.0,0.0,0.01,0.0
2015-04-10 18:00:00,Apr,EWR,0,N,5.0,6.0,50.0,46.0,1010.9,0.0,0.0,0.01,0.0
2015-04-10 18:00:00,Apr,Manhattan,4061,N,5.0,6.0,50.0,46.0,1010.9,0.0,0.0,0.01,0.0
2015-04-10 18:00:00,Apr,Queens,450,N,5.0,6.0,50.0,46.0,1010.9,0.0,0.0,0.01,0.0
2015-04-10 18:00:00,Apr,Staten Island,3,N,5.0,6.0,50.0,46.0,1010.9,0.0,0.0,0.01,0.0
2015-04-10 18:00:00,Apr,,2,N,5.0,6.0,50.0,46.0,1010.9,0.0,0.0,0.01,0.0
2015-04-10 19:00:00,Apr,Bronx,69,N,0.0,5.0,51.0,47.0,1009.4,0.0,0.0,0.01,0.0
2015-04-10 19:00:00,Apr,Brooklyn,729,N,0.0,5.0,51.0,47.0,1009.4,0.0,0.0,0.01,0.0
2015-04-10 19:00:00,Apr,EWR,0,N,0.0,5.0,51.0,47.0,1009.4,0.0,0.0,0.01,0.0
2015-04-10 19:00:00,Apr,Manhattan,4512,N,0.0,5.0,51.0,47.0,1009.4,0.0,0.0,0.01,0.0
2015-04-10 19:00:00,Apr,Queens,384,N,0.0,5.0,51.0,47.0,1009.4,0.0,0.0,0.01,0.0
2015-04-10 19:00:00,Apr,Staten Island,1,N,0.0,5.0,51.0,47.0,1009.4,0.0,0.0,0.01,0.0
2015-04-10 19:00:00,Apr,,1,N,0.0,5.0,51.0,47.0,1009.4,0.0,0.0,0.01,0.0
2015-04-10 20:00:00,Apr,Bronx,63,N,7.0,5.0,51.0,47.0,1008.1,0.0,0.0,0.01,0.0
2015-04-10 20:00:00,Apr,Brooklyn,871,N,7.0,5.0,51.0,47.0,1008.1,0.0,0.0,0.01,0.0
2015-04-10 20:00:00,Apr,EWR,0,N,7.0,5.0,51.0,47.0,1008.1,0.0,0.0,0.01,0.0
2015-04-10 20:00:00,Apr,Manhattan,4634,N,7.0,5.0,51.0,47.0,1008.1,0.0,0.0,0.01,0.0
2015-04-10 20:00:00,Apr,Queens,424,N,7.0,5.0,51.0,47.0,1008.1,0.0,0.0,0.01,0.0
2015-04-10 20:00:00,Apr,Staten Island,0,N,7.0,5.0,51.0,47.0,1008.1,0.0,0.0,0.01,0.0
2015-04-10 20:00:00,Apr,,1,N,7.0,5.0,51.0,47.0,1008.1,0.0,0.0,0.01,0.0
2015-04-10 21:00:00,Apr,Bronx,72,N,9.0,6.5,53.0,48.0,1008.0,0.0,0.0,0.01,0.0
2015-04-10 21:00:00,Apr,Brooklyn,892,N,9.0,6.5,53.0,48.0,1008.0,0.0,0.0,0.01,0.0
2015-04-10 21:00:00,Apr,EWR,0,N,9.0,6.5,53.0,48.0,1008.0,0.0,0.0,0.01,0.0
2015-04-10 21:00:00,Apr,Manhattan,4103,N,9.0,6.5,53.0,48.0,1008.0,0.0,0.0,0.01,0.0
2015-04-10 21:00:00,Apr,Queens,422,N,9.0,6.5,53.0,48.0,1008.0,0.0,0.0,0.01,0.0
2015-04-10 21:00:00,Apr,Staten Island,1,N,9.0,6.5,53.0,48.0,1008.0,0.0,0.0,0.01,0.0
2015-04-10 21:00:00,Apr,,1,N,9.0,6.5,53.0,48.0,1008.0,0.0,0.0,0.01,0.0
2015-04-10 22:00:00,Apr,Bronx,121,N,7.0,6.0,54.0,49.0,1008.4,0.0,0.0,0.01,0.0
2015-04-10 22:00:00,Apr,Brooklyn,901,N,7.0,6.0,54.0,49.0,1008.4,0.0,0.0,0.01,0.0
2015-04-10 22:00:00,Apr,EWR,0,N,7.0,6.0,54.0,49.0,1008.4,0.0,0.0,0.01,0.0
2015-04-10 22:00:00,Apr,Manhattan,3810,N,7.0,6.0,54.0,49.0,1008.4,0.0,0.0,0.01,0.0
2015-04-10 22:00:00,Apr,Queens,458,N,7.0,6.0,54.0,49.0,1008.4,0.0,0.0,0.01,0.0
2015-04-10 22:00:00,Apr,Staten Island,5,N,7.0,6.0,54.0,49.0,1008.4,0.0,0.0,0.01,0.0
2015-04-10 22:00:00,Apr,,2,N,7.0,6.0,54.0,49.0,1008.4,0.0,0.0,0.01,0.0
2015-04-10 23:00:00,Apr,Bronx,110,N,7.66666666666667,6.0,56.0,50.0,1007.8,0.0,0.0,0.01,0.0
2015-04-10 23:00:00,Apr,Brooklyn,1027,N,7.66666666666667,6.0,56.0,50.0,1007.8,0.0,0.0,0.01,0.0
2015-04-10 23:00:00,Apr,EWR,0,N,7.66666666666667,6.0,56.0,50.0,1007.8,0.0,0.0,0.01,0.0
2015-04-10 23:00:00,Apr,Manhattan,4088,N,7.66666666666667,6.0,56.0,50.0,1007.8,0.0,0.0,0.01,0.0
2015-04-10 23:00:00,Apr,Queens,642,N,7.66666666666667,6.0,56.0,50.0,1007.8,0.0,0.0,0.01,0.0
2015-04-10 23:00:00,Apr,Staten Island,1,N,7.66666666666667,6.0,56.0,50.0,1007.8,0.0,0.0,0.01,0.0
2015-04-10 23:00:00,Apr,,3,N,7.66666666666667,6.0,56.0,50.0,1007.8,0.0,0.0,0.01,0.0
2015-04-11 00:00:00,Apr,Bronx,106,N,7.0,7.0,56.0,50.0,1008.2,0.0,0.0,0.01,0.0
2015-04-11 00:00:00,Apr,Brooklyn,1091,N,7.0,7.0,56.0,50.0,1008.2,0.0,0.0,0.01,0.0
2015-04-11 00:00:00,Apr,EWR,0,N,7.0,7.0,56.0,50.0,1008.2,0.0,0.0,0.01,0.0
2015-04-11 00:00:00,Apr,Manhattan,3834,N,7.0,7.0,56.0,50.0,1008.2,0.0,0.0,0.01,0.0
2015-04-11 00:00:00,Apr,Queens,570,N,7.0,7.0,56.0,50.0,1008.2,0.0,0.0,0.01,0.0
2015-04-11 00:00:00,Apr,Staten Island,1,N,7.0,7.0,56.0,50.0,1008.2,0.0,0.0,0.01,0.0
2015-04-11 00:00:00,Apr,,1,N,7.0,7.0,56.0,50.0,1008.2,0.0,0.0,0.01,0.0
2015-04-11 01:00:00,Apr,Bronx,85,N,7.0,7.0,56.0,50.0,1008.5,0.0,0.0,0.0,0.0
2015-04-11 01:00:00,Apr,Brooklyn,1037,N,7.0,7.0,56.0,50.0,1008.5,0.0,0.0,0.0,0.0
2015-04-11 01:00:00,Apr,EWR,0,N,7.0,7.0,56.0,50.0,1008.5,0.0,0.0,0.0,0.0
2015-04-11 01:00:00,Apr,Manhattan,2879,N,7.0,7.0,56.0,50.0,1008.5,0.0,0.0,0.0,0.0
2015-04-11 01:00:00,Apr,Queens,350,N,7.0,7.0,56.0,50.0,1008.5,0.0,0.0,0.0,0.0
2015-04-11 01:00:00,Apr,Staten Island,5,N,7.0,7.0,56.0,50.0,1008.5,0.0,0.0,0.0,0.0
2015-04-11 01:00:00,Apr,,1,N,7.0,7.0,56.0,50.0,1008.5,0.0,0.0,0.0,0.0
2015-04-11 02:00:00,Apr,Bronx,66,N,8.0,7.0,54.5,50.0,1008.6,0.0,0.0,0.0,0.0
