|id|order_date|ship_mode|customer_id|sales
2453|148852|2016-05-26|Standard|SV-20785|1119.1480000000001
2454|148908|2016-11-05|First|JH-15985|53.248000000000005
2455|149111|2016-04-17|Second|BF-11170|55.416000000000004
2456|149195|2016-09-05|Second|DM-13525|52.096000000000004
2457|149223|2016-09-06|Standard|ER-13855|77.88
2458|149237|2016-05-26|Standard|CM-12235|26.94
2459|149272|2016-03-15|Standard|MY-18295|550.816
2460|149279|2016-04-24|Standard|CL-12700|1344.42
2461|149314|2016-07-02|Second|GB-14530|195.18400000000003
2462|149335|2016-07-25|Same Day|BC-11125|37.17
2463|149349|2016-11-12|First|SP-20650|22.752
2464|149370|2016-09-15|Standard|DB-13210|5.343999999999999
2465|149454|2016-07-25|First|KM-16375|10.44
2466|149461|2016-11-13|Standard|AS-10135|4.18
2467|149482|2016-11-14|Standard|RR-19315|7.38
2468|149503|2016-12-09|First|SP-20650|273.92
2469|149671|2016-06-05|Standard|KB-16600|61.38
2470|149685|2016-10-08|Standard|PM-19135|60.144
2471|149762|2016-12-03|Standard|RD-19720|545.01
2472|149783|2016-09-04|Second|DL-13315|131.10399999999998
2473|149797|2016-09-15|Standard|AH-10075|841.568
2474|149902|2016-04-01|Standard|DW-13540|88.04
2475|149916|2016-12-22|Second|ED-13885|66.92
2476|149965|2016-06-20|Standard|BS-11365|64.59
2477|149979|2016-09-23|Second|RA-19915|487.22
2478|150000|2016-04-08|Standard|PG-18820|17.92
2479|150007|2016-09-11|Standard|AS-10090|7.9079999999999995
2480|150077|2016-02-04|Standard|MS-17365|90.48
2481|150343|2016-08-16|Standard|PK-19075|10.86
2482|150350|2016-08-23|Standard|MS-17770|1599.864
2483|150483|2016-05-31|Standard|BP-11290|252.007
2484|150658|2016-11-17|Standard|MS-17365|10.776
2485|150889|2016-03-20|Second|PB-19105|11.992
2486|150945|2016-12-18|Second|JK-16120|900.08
2487|151092|2016-08-06|Standard|VG-21790|211.168
2488|151141|2016-08-20|First|DW-13480|14.78
2489|151148|2016-09-12|Same Day|PO-19180|230.088
2490|151155|2016-12-20|Standard|AB-10255|34.34
2491|151169|2016-10-21|Standard|MY-18295|7.92
2492|151323|2016-10-23|Standard|AB-10255|17.05
2493|151372|2016-09-05|First|JH-15985|112.12
2494|151498|2016-04-21|First|DN-13690|8.32
2495|151512|2016-12-26|Standard|SH-19975|18.72
2496|151561|2016-09-01|Standard|PG-18820|744.15
2497|151974|2016-09-22|Standard|RD-19660|16.52
2498|152072|2016-01-15|Standard|Dp-13240|311.97
2499|152121|2016-11-27|Second|CC-12670|271.992
2500|152156|2016-11-08|Second|CG-12520|993.9
2501|152163|2016-07-01|Same Day|JF-15355|85.5
2502|152170|2016-11-12|Second|FH-14275|383.14
2503|152247|2016-11-07|Standard|MA-17995|1603.136
2504|152289|2016-08-26|First|LC-16930|1184.7
2505|152331|2016-06-26|Standard|LD-16855|5.303999999999999
2506|152408|2016-05-15|Standard|TT-21220|13.776
2507|152457|2016-09-12|Standard|SC-20695|68.52
2508|152471|2016-07-08|Same Day|ZD-21925|839.944
2509|152520|2016-07-08|Standard|TH-21115|12.96
2510|152534|2016-06-20|Second|DP-13105|44.04
2511|152555|2016-03-29|Second|ME-17320|1702.38
2512|152632|2016-10-27|Standard|JE-15475|40.2
2513|152646|2016-11-21|Standard|TH-21235|32.4
2514|152688|2016-10-17|First|NR-18550|436.96
2515|152730|2016-05-30|Standard|EM-14140|1282.61
2516|152765|2016-06-15|First|LS-17245|173.488
2517|152800|2016-04-13|First|SP-20920|6.12
2518|152814|2016-04-28|Standard|EH-14005|29.471999999999998
2519|152940|2016-11-10|First|RO-19780|29.74
2520|153101|2016-09-08|Same Day|PJ-19015|146.04
2521|153157|2016-09-11|First|TB-21625|224.75
2522|153178|2016-09-14|Standard|CL-12565|1111.4180000000001
2523|153185|2016-09-03|Standard|MH-17620|30.96
2524|153269|2016-03-09|First|PS-18760|435.85
2525|153318|2016-10-25|First|JS-15595|783.96
2526|153346|2016-01-25|First|TB-21355|27.21
2527|153353|2016-08-18|Standard|GG-14650|39.99
2528|153577|2016-06-27|Standard|KH-16330|577.122
2529|153598|2016-12-03|First|NM-18520|1761.85
2530|153661|2016-01-30|First|SC-20725|381.80400000000003
2531|153682|2016-05-30|First|BG-11695|839.988
2532|153836|2016-10-30|Standard|EH-13765|143.702
2533|154018|2016-10-13|Standard|HA-14920|362.342
2534|154053|2016-03-04|Standard|MG-17890|16.99
2535|154060|2016-05-02|Standard|DL-12865|187.05599999999998
2536|154067|2016-02-01|Standard|SM-20950|105.52
2537|154081|2016-05-22|Standard|JE-15610|222.38400000000001
2538|154235|2016-09-24|Standard|RD-19900|127.95
2539|154403|2016-05-23|Standard|AP-10720|4.98
2540|154508|2016-11-16|Standard|RD-19900|28.4
2541|154536|2016-09-05|Standard|JC-15340|9.555
2542|154662|2016-06-09|Standard|BF-11215|692.94
2543|154690|2016-08-15|Second|CC-12370|225.296
2544|154711|2016-11-22|Standard|TB-21355|72.892
2545|154739|2016-12-10|Second|LH-17155|321.568
2546|154767|2016-06-28|Second|BP-11155|475.86
2547|154788|2016-04-30|Standard|JL-15835|7.712000000000001
2548|154998|2016-04-07|First|ES-14080|37.94
2549|155005|2016-06-13|Second|SC-20050|377.97
2550|155033|2016-10-07|Standard|CC-12475|10.56
2551|155138|2016-09-08|Standard|JM-15580|99.87200000000001
2552|155166|2016-12-26|Standard|BB-11545|239.43
2553|155187|2016-09-24|Second|LA-16780|83.66
2554|155383|2016-12-17|Standard|SC-20680|46.53
2555|155439|2016-09-14|Standard|PN-18775|25.92
2556|155446|2016-12-16|Standard|TN-21040|21.21
2557|155474|2016-07-08|Standard|CC-12220|127.28
2558|155481|2016-09-01|Standard|DK-13225|71.156
2559|155488|2016-11-13|Standard|FM-14290|44.02
2560|155516|2016-10-21|Same Day|MK-17905|1179.27
2561|155530|2016-12-17|Standard|CM-12160|2003.52
2562|155551|2016-04-18|Standard|CR-12580|240.04
2563|155565|2016-05-28|Same Day|EH-13765|54.9
2564|155670|2016-08-13|Second|EM-14065|21.504
2565|155747|2016-06-14|Standard|JS-15685|337.176
2566|155845|2016-08-12|Second|CM-12235|1399.944
2567|155978|2016-08-01|Same Day|TS-21205|1085.688
2568|155992|2016-10-01|First|CC-12220|111.75
2569|156251|2016-08-13|Second|TS-21160|250.48
2570|156265|2016-08-02|Second|BF-11020|482.584
2571|156300|2016-12-29|Standard|TB-21595|754.45
2572|156503|2016-10-14|Standard|NC-18415|305.248
2573|156573|2016-05-29|Standard|RB-19360|60.485
2574|156685|2016-07-08|Second|SC-20230|911.2560000000001
2575|156748|2016-11-30|Standard|BS-11755|933.95
2576|156811|2016-10-27|Standard|BP-11095|68.952
2577|157000|2016-07-16|Standard|AM-10360|57.24
2578|157161|2016-07-16|Second|JD-15895|199.18
2579|157217|2016-07-19|First|TC-21535|425.954
2580|157245|2016-05-19|Standard|LE-16810|641.96
2581|157259|2016-12-24|Standard|JM-15535|799.56
2582|157266|2016-05-26|Standard|TB-21280|83.15
2583|157280|2016-11-05|First|LW-17125|1120.73
2584|157336|2016-12-01|Second|SJ-20500|840.0
2585|157364|2016-11-19|First|LT-17110|18.48
2586|157511|2016-09-18|First|SV-20365|107.396
2587|157588|2016-07-14|Standard|AR-10570|88.15
2588|157686|2016-10-01|First|BD-11620|194.84799999999998
2589|157707|2016-10-10|First|CC-12610|227.658
2590|157714|2016-09-26|Second|CS-12175|9.99
2591|157742|2016-12-29|Second|KL-16645|27.791999999999998
2592|157749|2016-06-04|Second|KL-16645|677.949
2593|157763|2016-07-18|Standard|KH-16330|140.81
2594|157791|2016-12-23|Second|CA-11965|1999.96
2595|157868|2016-12-23|Standard|MC-17590|24.85
2596|158001|2016-08-23|Standard|JP-15460|1091.44
2597|158043|2016-01-31|Second|JK-15325|23.36
2598|158099|2016-09-03|First|PK-18910|1422.2520000000002
2599|158155|2016-05-02|Standard|EH-13765|330.82
2600|158211|2016-01-04|Standard|BP-11185|109.25200000000001
2601|158260|2016-11-04|Standard|CC-12475|686.4
2602|158302|2016-12-08|Second|JB-16045|10.584000000000001
2603|158358|2016-03-04|Standard|EM-13810|159.98
2604|158435|2016-05-17|First|AG-10900|253.03
2605|158547|2016-05-30|Standard|JM-16195|123.92
2606|158568|2016-08-29|Standard|RB-19465|162.388
2607|158575|2016-11-18|Standard|SB-20290|103.96799999999999
2608|158610|2016-09-19|First|CK-12595|69.52
2609|158617|2016-09-22|Standard|AC-10660|35.88
2610|158694|2016-11-10|Second|AI-10855|1467.134
2611|158778|2016-09-05|Standard|DB-13210|1024.637
2612|158806|2016-01-07|Standard|NM-18520|48.996
2613|158834|2016-03-13|First|TW-21025|361.10400000000004
2614|158841|2016-02-02|Second|SE-20110|8805.04
2615|158869|2016-08-06|First|AH-10690|70.88
2616|158925|2016-10-24|Standard|JP-15460|15.552
2617|159009|2016-09-23|Standard|DP-13105|197.968
2618|159016|2016-03-10|First|KF-16285|4173.812
2619|159023|2016-11-03|First|NW-18400|184.149
2620|159142|2016-04-04|First|ME-17320|177.78
2621|159212|2016-11-01|Standard|KM-16375|273.59
2622|159345|2016-06-17|Standard|IG-15085|111.96
2623|159373|2016-03-13|Standard|LT-17110|628.937
2624|159639|2016-11-27|Standard|PC-18745|31.56
2625|159653|2016-05-22|Same Day|JF-15490|14.73
2626|159695|2016-04-05|Second|GM-14455|158.368
2627|159730|2016-09-17|Standard|SJ-20125|219.472
2628|159737|2016-09-03|Standard|CS-11950|8.808
2629|159765|2016-05-09|Second|TH-21100|27.86
2630|159891|2016-01-31|Standard|BF-11170|1396.35
2631|159912|2016-08-29|Standard|GB-14530|419.87
2632|159940|2016-07-07|Second|BF-11020|339.98
2633|159989|2016-12-09|Standard|EB-13870|40.68
2634|160108|2016-12-08|Standard|AG-10900|1085.87
2635|160129|2016-11-23|Same Day|LS-17200|100.616
2636|160136|2016-11-03|Standard|PJ-18835|9.248
2637|160220|2016-10-20|Standard|JS-16030|338.54
2638|160234|2016-06-26|Standard|PF-19225|135.95
2639|160241|2016-11-29|Second|DR-12940|242.176
2640|160304|2016-01-02|Standard|BM-11575|405.92
2641|160479|2016-09-15|Standard|AH-10585|35.4
2642|160486|2016-12-30|Standard|EH-14185|72.22399999999999
2643|160500|2016-05-05|First|DM-13015|305.496
2644|160535|2016-11-25|Standard|BP-11050|883.32
2645|160598|2016-08-26|First|SV-20815|31.008000000000003
2646|160717|2016-06-06|Standard|ME-17320|3528.488
2647|160745|2016-12-11|Second|AR-10825|633.1759999999999
2648|160815|2016-09-05|First|TR-21325|278.4
2649|160941|2016-07-21|Standard|DK-12835|423.05
2650|161025|2016-12-03|Standard|GM-14440|772.68
2651|161095|2016-06-28|Same Day|CS-12250|41.32
2652|161158|2016-05-09|Standard|PS-18970|8.0
2653|161207|2016-08-29|Standard|AB-10060|27.93
2654|161361|2016-03-26|Second|MV-17485|34.68
2655|161389|2016-12-05|Standard|IM-15070|407.976
2656|161473|2016-04-01|Standard|TB-21175|46.001999999999995
2657|161543|2016-05-10|Standard|RD-19720|11.96
2658|161662|2016-02-07|First|BE-11410|30.351999999999997
2659|161669|2016-11-07|First|EM-14095|90.396
2660|161676|2016-07-18|Standard|JP-15460|33.8
2661|161746|2016-10-21|Standard|CS-11950|615.406
2662|161781|2016-09-29|First|CC-12100|40.88
2663|161816|2016-04-28|First|NB-18655|385.288
2664|161907|2016-04-05|Standard|JH-16180|887.966
2665|161928|2016-06-27|Second|AC-10660|201.584
2666|162082|2016-03-14|First|JS-15880|392.06
2667|162110|2016-07-18|Standard|NP-18670|55.992
2668|162138|2016-04-23|Standard|GK-14620|351.51
2669|162159|2016-09-16|First|CR-12625|121.78
2670|162187|2016-12-11|Same Day|NS-18640|1252.636
2671|162222|2016-04-03|Same Day|SR-20740|10.272
2672|162236|2016-11-04|Second|ER-13855|1106.924
2673|162313|2016-11-27|First|VB-21745|167.292
2674|162348|2016-11-10|Standard|BF-11170|9.98
2675|162355|2016-06-30|Second|PF-19165|1302.83
2676|162383|2016-09-05|Standard|MD-17350|103.054
2677|162390|2016-12-06|Standard|DP-13105|1671.08
2678|162404|2016-07-23|Standard|NF-18475|11.415999999999999
2679|162614|2016-10-07|Standard|TB-21250|27.264
2680|162726|2016-12-27|Standard|MT-17815|34.048
2681|162733|2016-05-11|First|TT-21070|5.98
2682|162747|2016-03-20|Second|AH-10030|86.45
2683|162901|2016-03-28|First|AS-10045|31.4
2684|162943|2016-07-24|Second|DB-12970|253.764
2685|163048|2016-02-08|Standard|MH-17440|241.5
2686|163153|2016-03-21|Standard|DM-12955|100.71600000000001
2687|163167|2016-11-28|Second|RF-19345|2673.69
2688|163174|2016-08-26|Standard|XP-21865|186.54
2689|163202|2016-09-27|Standard|BM-11650|2.907
2690|163216|2016-10-07|First|AW-10930|4.928
2691|163328|2016-11-04|Second|TP-21565|1465.0320000000002
2692|163384|2016-11-10|First|CC-12430|45.61600000000001
2693|163398|2016-05-03|Standard|CB-12415|55.972
2694|163573|2016-11-24|First|AC-10450|1219.96
2695|163594|2016-04-12|First|JF-15295|250.416
2696|163636|2016-12-05|Second|MP-18175|3.536
2697|163755|2016-11-04|Second|AS-10285|209.88
2698|163776|2016-07-19|Standard|JS-16030|1110.5
2699|163804|2016-12-02|Standard|DB-13270|2781.77
2700|163937|2016-01-10|Second|JB-16000|24.85
2701|163951|2016-12-30|First|CJ-11875|16.52
2702|163972|2016-10-17|Standard|MG-17890|120.666
2703|163986|2016-09-03|Standard|JJ-15445|54.5
2704|164035|2016-06-12|Standard|CR-12730|23.12
2705|164091|2016-09-17|Standard|LA-16780|547.33
2706|164154|2016-09-11|Standard|NZ-18565|59.948
2707|164350|2016-09-10|Second|CG-12040|67.56
2708|164399|2016-11-12|First|DW-13480|878.328
2709|164483|2016-01-30|Standard|JF-15490|17.456
2710|164490|2016-09-05|Second|SU-20665|9.248
2711|164511|2016-11-19|Standard|DJ-13630|147.912
2712|164574|2016-07-29|Standard|RH-19555|732.1560000000001
2713|164637|2016-03-04|Standard|RD-19480|128.4
2714|164672|2016-05-08|Second|GB-14530|211.96
2715|164735|2016-04-14|Second|TB-21400|81.2
2716|164770|2016-12-02|Second|MY-18295|812.68
2717|164784|2016-05-01|First|HF-14995|377.346
2718|164889|2016-06-03|Second|CP-12340|71.08800000000001
2719|164896|2016-11-07|Standard|PS-19045|12.9
2720|164924|2016-07-10|Same Day|EA-14035|341.991
2721|164938|2016-02-11|First|PB-19210|69.93
2722|165015|2016-02-25|Second|BD-11725|46.72
2723|165148|2016-10-22|First|PM-19135|31.4
2724|165169|2016-06-05|Standard|JL-15235|386.48
2725|165218|2016-03-05|Standard|RW-19630|162.344
2726|165316|2016-07-23|Standard|JB-15400|324.387
2727|165330|2016-12-11|Same Day|WB-21850|1937.924
2728|165470|2016-11-25|Standard|HJ-14875|5.08
2729|165484|2016-10-23|Standard|HK-14890|70.972
2730|165561|2016-11-24|Standard|CR-12580|25.35
2731|165673|2016-05-15|Second|MN-17935|15.232000000000001
2732|165820|2016-09-26|Standard|DW-13585|12.96
2733|165827|2016-11-04|Standard|MF-17665|50.496
2734|165848|2016-06-04|Same Day|EN-13780|1562.694
2735|165918|2016-09-10|Standard|BD-11770|143.24
2736|165995|2016-08-30|Standard|BG-11740|387.0
2737|166163|2016-08-15|Second|CY-12745|75.126
2738|166226|2016-11-18|Standard|TC-21535|129.032
2739|166240|2016-06-24|Standard|DH-13075|8.712
2740|166275|2016-10-24|Same Day|SS-20590|199.99
2741|166282|2016-04-16|Standard|PK-19075|158.256
2742|166373|2016-10-21|Standard|JF-15565|106.08
2743|166380|2016-05-30|Standard|EB-13750|138.53
2744|166429|2016-09-02|Standard|TG-21310|999.98
2745|166443|2016-11-04|First|LH-17020|38.29
2746|166485|2016-02-20|Standard|AH-10210|16.496
2747|166618|2016-11-14|Standard|DP-13000|37.63
2748|166625|2016-04-14|First|JM-15580|25.06
2749|166653|2016-09-22|Second|NP-18685|63.968
2750|166674|2016-04-01|Second|RB-19360|560.78
2751|166772|2016-09-20|Standard|HJ-14875|163.88
2752|166912|2016-01-15|First|BE-11335|81.98
2753|167115|2016-04-04|Standard|EH-14185|588.784
2754|167241|2016-08-15|Standard|BD-11320|533.09
2755|167290|2016-10-30|Standard|JF-15295|11.68
2756|167416|2016-05-12|Standard|JM-15580|54.9
2757|167507|2016-12-22|Standard|SA-20830|65.944
2758|167556|2016-03-29|Standard|JM-15250|498.608
2759|167584|2016-08-12|Same Day|LC-16870|6.48
2760|167605|2016-04-28|Second|RB-19570|30.344
2761|167682|2016-04-03|Standard|ZD-21925|331.08
2762|167759|2016-03-03|Second|CC-12670|134.85
2763|167983|2016-08-21|Second|RP-19270|33.44
2764|168032|2016-01-30|Standard|DF-13135|2067.7960000000003
2765|168046|2016-01-25|Second|JD-15895|831.502
2766|168081|2016-04-24|Second|CA-12055|258.69599999999997
2767|168354|2016-09-19|First|RH-19510|2545.12
2768|168361|2016-06-21|Standard|KB-16600|0.836
2769|168536|2016-12-20|Standard|SC-20800|66.3
2770|168543|2016-07-03|Standard|DK-13225|706.86
2771|168557|2016-09-19|Standard|FH-14275|8.927999999999999
2772|168753|2016-05-29|Second|RL-19615|1002.7
2773|168774|2016-09-04|Standard|RP-19855|535.41
2774|168830|2016-11-07|Standard|ML-17395|479.97
2775|168844|2016-05-31|Standard|NM-18520|186.852
2776|168893|2016-11-03|Second|AP-10915|903.77
2777|168921|2016-10-20|First|AG-10495|19.296
2778|168956|2016-02-16|Standard|EA-14035|167.18200000000002
2779|169026|2016-08-08|Standard|CM-12655|23.34
2780|169103|2016-03-08|Standard|ZC-21910|1466.32
2781|169166|2016-05-09|Standard|SS-20590|93.98
2782|169194|2016-06-20|Standard|LH-16900|66.8
2783|169215|2016-07-14|Second|RE-19450|29.61
2784|169334|2016-10-21|Second|GW-14605|111.67200000000001
2785|169663|2016-03-10|First|RH-19510|3384.45
2786|169670|2016-12-25|Standard|JE-15715|2563.056
2787|169824|2016-12-12|Standard|NS-18640|107.07
2788|169838|2016-11-25|Standard|BB-11545|1745.91
2789|169887|2016-10-22|Same Day|MS-17530|116.96
2790|169922|2016-06-11|Standard|MZ-17515|22.16
2791|169943|2016-05-19|Standard|BN-11515|821.2239999999999
2792|169957|2016-09-26|Standard|SN-20710|366.78
2793|169971|2016-09-04|Standard|IL-15100|66.288
2794|100013|2017-11-06|Standard|ZC-21910|29.69
2795|100055|2017-05-28|Standard|MD-17860|152.59
2796|100097|2017-11-26|Second|MN-17935|1115.25
2797|100111|2017-09-20|Standard|SV-20365|7359.918000000001
2798|100160|2017-09-07|Standard|CB-12025|49.688
2799|100202|2016-12-31|Standard|BD-11620|302.376
2800|100223|2017-07-05|Standard|LS-16945|396.394
2801|100230|2017-12-11|Standard|AA-10375|149.872
2802|100237|2017-10-15|Standard|SV-20815|11.68
2803|100314|2017-09-29|Standard|AS-10630|372.44599999999997
2804|100335|2017-09-07|Standard|NF-18595|73.008
2805|100356|2017-10-21|Standard|SP-20920|23.991999999999997
2806|100384|2017-06-24|Standard|NH-18610|421.42
2807|100412|2017-12-22|Standard|SR-20425|141.96
2808|100426|2017-06-04|Standard|DC-12850|12.48
2809|100433|2017-08-11|Standard|SJ-20125|25.92
2810|100524|2017-03-31|Second|CM-12115|782.4
2811|100580|2017-08-13|Standard|MK-17905|36.024
2812|100601|2017-11-16|Standard|JK-15370|48.86
2813|100615|2017-04-20|Standard|SJ-20215|347.37800000000004
2814|100622|2017-11-03|Standard|DK-13090|1030.742
2815|100636|2017-06-26|Standard|DO-13435|272.94
2816|100650|2017-06-29|Second|DK-13225|1295.78
2817|100748|2017-05-13|Standard|RB-19795|58.48
2818|100783|2017-09-04|Second|JK-16120|30.384
2819|100811|2017-11-21|First|CC-12475|47.744
2820|100825|2017-09-09|Standard|KD-16495|99.87
2821|100902|2017-11-17|Standard|CK-12595|699.4
2822|100951|2017-06-09|First|NC-18625|720.76
2823|101014|2017-08-29|Standard|RW-19540|148.02
2824|101042|2017-11-19|Standard|AB-10105|843.84
2825|101049|2017-06-21|Second|AS-10240|59.176
2826|101077|2017-03-25|Second|DB-13660|6.848
2827|101182|2017-09-04|First|KB-16405|56.136
2828|101210|2017-08-25|Second|DW-13540|13.152000000000001
2829|101245|2017-11-27|Standard|LW-16990|410.71
2830|101273|2017-08-27|Second|ST-20530|14.335999999999999
2831|101308|2017-10-02|Standard|FG-14260|93.72399999999999
2832|101322|2017-12-28|First|JG-15310|340.704
2833|101434|2017-06-20|Standard|TR-21325|249.79
2834|101483|2017-07-29|Second|AG-10675|61.216
2835|101574|2017-09-28|Standard|BD-11725|9.24
2836|101581|2017-10-22|Standard|DW-13195|177.225
2837|101637|2017-03-24|Same Day|AC-10615|12.767999999999999
2838|101665|2017-11-25|Standard|TZ-21580|5.16
2839|101700|2017-04-23|First|SO-20335|30.351999999999997
2840|101728|2017-08-19|Standard|SC-20575|2.296
2841|101749|2017-10-03|Standard|AS-10045|171.28799999999998
2842|101798|2017-12-11|Standard|MV-18190|63.34
2843|101805|2017-12-01|Standard|SH-19975|627.84
2844|101945|2017-11-24|Standard|GT-14710|10.824000000000002
2845|101959|2017-02-28|Standard|DB-13660|17.62
2846|102099|2017-12-18|First|EP-13915|51.99
2847|102155|2017-07-13|Standard|RR-19525|373.94
2848|102197|2017-12-20|Standard|DK-13150|364.272
2849|102204|2017-05-01|Standard|CJ-12010|3740.51
2850|102218|2017-09-02|Second|LW-17215|11.696
2851|102267|2017-11-30|Standard|SC-20800|2.3680000000000003
2852|102309|2017-09-23|Second|DO-13645|212.91
2853|102337|2017-06-13|First|SD-20485|683.0219999999999
2854|102379|2017-12-02|Standard|BB-11545|1378.9479999999999
2855|102407|2017-12-09|Second|AT-10435|1096.488
2856|102414|2017-05-15|Second|JA-15970|49.896
2857|102519|2017-11-27|First|BM-11650|190.67
2858|102554|2017-06-11|Standard|KN-16705|3.76
2859|102610|2017-11-04|Standard|CA-12265|248.396
2860|102659|2017-12-09|Standard|LW-17215|54.9
2861|102729|2017-10-26|Standard|BF-11215|55.61600000000001
2862|102736|2017-09-05|Standard|LP-17095|177.08
2863|102750|2017-09-04|Second|GM-14695|1322.352
2864|102771|2017-03-31|Standard|DO-13435|84.95
2865|102820|2017-05-07|Standard|CS-11950|419.944
2866|102834|2017-03-09|Standard|LW-16990|199.98
2867|102925|2017-11-05|Second|CD-12280|796.0360000000001
2868|102946|2017-06-30|Standard|VP-21730|75.792
2869|102967|2017-09-22|Standard|MG-17890|67.4
2870|102974|2017-09-19|Standard|DP-13105|190.01
2871|103009|2017-11-03|Second|PJ-18835|26.4
2872|103065|2017-10-20|Same Day|PT-19090|59.824
2873|103156|2017-11-23|First|TD-20995|24.048000000000002
2874|103212|2017-10-13|First|MH-18025|1541.51
2875|103352|2017-11-27|Second|RP-19390|114.414
2876|103380|2017-11-21|Standard|BF-11005|739.7360000000001
2877|103415|2017-12-03|Standard|MV-17485|13.592
2878|103443|2017-12-17|Standard|AT-10735|315.89599999999996
2879|103478|2017-07-21|Second|KL-16555|97.056
2880|103499|2017-11-20|Standard|ES-14020|209.56799999999998
2881|103506|2017-07-23|Standard|LR-17035|41.4
2882|103520|2017-09-23|First|MH-17785|9.248
2883|103611|2017-09-12|First|JM-15535|8.36
2884|103765|2017-11-24|Standard|JG-15310|13.762
2885|103877|2017-09-07|Standard|RD-19660|1577.94
2886|103968|2017-12-01|Standard|ML-17755|629.64
2887|104003|2017-10-07|Standard|DC-13285|307.666
2888|104010|2017-04-23|First|TD-20995|54.9
2889|104024|2017-08-29|Second|MD-17860|9.408
2890|104066|2017-12-05|Standard|QJ-19255|205.03
2891|104080|2017-03-08|Standard|AH-10210|174.56
2892|104108|2017-12-02|Standard|RP-19855|12.16
2893|104136|2017-11-01|Second|SF-20065|230.69
2894|104220|2017-01-30|Standard|BV-11245|340.22
2895|104318|2017-05-13|Standard|FH-14275|20.768
2896|104381|2017-12-16|Standard|RD-19810|33.376
2897|104388|2017-07-05|First|DK-12835|79.96
2898|104577|2017-05-12|Standard|CK-12205|87.6
2899|104619|2017-01-24|Standard|KD-16495|412.996
2900|104640|2017-11-10|Standard|FH-14275|1362.056
2901|104647|2017-02-23|Standard|CK-12595|37.44
2902|104731|2017-07-21|Standard|AM-10705|951.98
2903|104745|2017-05-29|Standard|GT-14755|79.344
2904|104801|2017-02-13|Standard|FH-14350|914.12
2905|104822|2017-10-20|Same Day|RB-19465|24.55
2906|104850|2017-06-13|Standard|TW-21025|291.13599999999997
2907|104864|2017-11-18|Second|JS-15685|552.856
2908|104885|2017-03-02|Standard|DB-13555|627.48
2909|104906|2017-02-13|Standard|JP-15460|17.94
2910|104913|2017-11-18|Standard|DK-13090|74.95
2911|104927|2017-12-22|Standard|AG-10330|108.13
2912|105053|2017-07-07|Second|CS-12355|17.472
2913|105074|2017-06-24|Standard|MB-17305|21.744
2914|105130|2017-11-21|Standard|PJ-18835|52.496
2915|105144|2017-11-04|Standard|SZ-20035|23.68
2916|105193|2017-03-25|Standard|JL-15835|11.05
2917|105214|2017-06-16|First|TS-21610|1231.5
2918|105235|2017-12-05|Standard|SM-20950|334.52
2919|105326|2017-08-20|Standard|KT-16480|25.92
2920|105333|2017-11-30|Standard|VP-21730|899.11
2921|105410|2017-03-19|First|ND-18370|976.828
2922|105445|2017-02-20|Second|BP-11095|9.432
2923|105480|2017-12-20|Standard|DK-13225|13.464
2924|105487|2017-10-08|Standard|CS-12250|419.832
2925|105543|2017-11-24|Same Day|BG-11695|33.29
2926|105620|2017-12-25|First|JH-15430|141.0
2927|105669|2017-09-17|Second|SJ-20125|1749.902
2928|105809|2017-02-20|First|HW-14935|238.19799999999998
2929|105823|2017-06-22|Standard|RB-19465|487.96
2930|105851|2017-03-13|Standard|SE-20110|1332.496
2931|105886|2017-12-18|Standard|DB-13660|18.96
2932|105914|2017-10-02|Standard|PV-18985|1687.26
2933|105921|2017-08-14|Standard|JM-15250|418.296
2934|105991|2017-05-05|First|LH-17020|120.78299999999999
2935|106033|2017-10-15|Second|FG-14260|87.92
2936|106047|2017-07-12|Standard|CS-11860|3.8160000000000003
2937|106068|2017-10-23|Standard|RB-19330|337.81800000000004
2938|106103|2017-06-10|Standard|SC-20305|132.52
2939|106180|2017-09-18|Standard|SH-19975|163.38
2940|106355|2017-04-02|First|AT-10435|11.12
2941|106432|2017-10-19|Standard|CA-12265|330.4712
2942|106537|2017-08-12|Standard|RH-19495|20.736
2943|106691|2017-11-06|Standard|CC-12370|1.248
2944|106747|2017-07-03|First|TS-21505|102.3
2945|106782|2017-12-21|Standard|LP-17095|375.34
2946|106824|2017-07-07|Standard|AT-10735|5.94
2947|106831|2017-06-01|First|FH-14350|189.918
2948|106852|2017-06-20|Standard|ST-20530|36.352
2949|106859|2017-03-13|Second|BF-11215|780.086
2950|106943|2017-11-14|Standard|FO-14305|8.64
2951|106964|2017-12-17|First|HR-14770|11.808
2952|107125|2017-11-27|Standard|BD-11320|136.328
2953|107132|2017-06-26|Standard|SC-20260|913.168
2954|107167|2017-06-10|Standard|ND-18460|1347.52
2955|107174|2017-11-06|Standard|AB-10060|2595.388
2956|107209|2017-07-27|Second|JW-15955|194.84799999999998
2957|107244|2017-09-07|Standard|AG-10390|19.76
2958|107265|2017-04-06|Standard|ML-17755|106.32
2959|107293|2017-09-05|First|CS-12400|2.78
2960|107314|2017-11-30|First|MZ-17335|25.83
2961|107321|2017-08-31|Standard|AW-10930|696.08
2962|107342|2017-12-17|Standard|VF-21715|28.16
2963|107461|2017-12-21|Second|PK-19075|23.88
2964|107503|2017-01-01|Standard|GA-14725|48.896
2965|107517|2017-02-05|Standard|FC-14335|2011.9
