id,order_date,ship_mode,customer_id,sales
155446,2016-12-16,Standard,TN-21040,21.21
155474,2016-07-08,Standard,CC-12220,127.28
155481,2016-09-01,Standard,DK-13225,71.156
155488,2016-11-13,Standard,FM-14290,44.02
155516,2016-10-21,Same Day,MK-17905,1179.27
155530,2016-12-17,Standard,CM-12160,2003.52
155551,2016-04-18,Standard,CR-12580,240.04
155565,2016-05-28,Same Day,EH-13765,54.9
155670,2016-08-13,Second,EM-14065,21.504
155747,2016-06-14,Standard,JS-15685,337.176
155845,2016-08-12,Second,CM-12235,1399.944
155978,2016-08-01,Same Day,TS-21205,1085.688
155992,2016-10-01,First,CC-12220,111.75
156251,2016-08-13,Second,TS-21160,250.48
156265,2016-08-02,Second,BF-11020,482.584
156300,2016-12-29,Standard,TB-21595,754.45
156503,2016-10-14,Standard,NC-18415,305.248
156573,2016-05-29,Standard,RB-19360,60.485
156685,2016-07-08,Second,SC-20230,911.256
156748,2016-11-30,Standard,BS-11755,933.95
156811,2016-10-27,Standard,BP-11095,68.952
157000,2016-07-16,Standard,AM-10360,57.24
157161,2016-07-16,Second,JD-15895,199.18
157217,2016-07-19,First,TC-21535,425.954
157245,2016-05-19,Standard,LE-16810,641.96
157259,2016-12-24,Standard,JM-15535,799.56
157266,2016-05-26,Standard,TB-21280,83.15
157280,2016-11-05,First,LW-17125,1120.73
157336,2016-12-01,Second,SJ-20500,840
157364,2016-11-19,First,LT-17110,18.48
157511,2016-09-18,First,SV-20365,107.396
157588,2016-07-14,Standard,AR-10570,88.15
157686,2016-10-01,First,BD-11620,194.848
157707,2016-10-10,First,CC-12610,227.658
157714,2016-09-26,Second,CS-12175,9.99
157742,2016-12-29,Second,KL-16645,27.792
157749,2016-06-04,Second,KL-16645,677.949
157763,2016-07-18,Standard,KH-16330,140.81
157791,2016-12-23,Second,CA-11965,1999.96
157868,2016-12-23,Standard,MC-17590,24.85
158001,2016-08-23,Standard,JP-15460,1091.44
158043,2016-01-31,Second,JK-15325,23.36
158099,2016-09-03,First,PK-18910,1422.252
158155,2016-05-02,Standard,EH-13765,330.82
158211,2016-01-04,Standard,BP-11185,109.252
158260,2016-11-04,Standard,CC-12475,686.4
158302,2016-12-08,Second,JB-16045,10.584
158358,2016-03-04,Standard,EM-13810,159.98
158435,2016-05-17,First,AG-10900,253.03
158547,2016-05-30,Standard,JM-16195,123.92
158568,2016-08-29,Standard,RB-19465,162.388
158575,2016-11-18,Standard,SB-20290,103.968
158610,2016-09-19,First,CK-12595,69.52
158617,2016-09-22,Standard,AC-10660,35.88
158694,2016-11-10,Second,AI-10855,1467.134
158778,2016-09-05,Standard,DB-13210,1024.637
158806,2016-01-07,Standard,NM-18520,48.996
158834,2016-03-13,First,TW-21025,361.104
158841,2016-02-02,Second,SE-20110,8805.04
158869,2016-08-06,First,AH-10690,70.88
158925,2016-10-24,Standard,JP-15460,15.552
159009,2016-09-23,Standard,DP-13105,197.968
159016,2016-03-10,First,KF-16285,4173.812
159023,2016-11-03,First,NW-18400,184.149
159142,2016-04-04,First,ME-17320,177.78
159212,2016-11-01,Standard,KM-16375,273.59
159345,2016-06-17,Standard,IG-15085,111.96
159373,2016-03-13,Standard,LT-17110,628.937
159639,2016-11-27,Standard,PC-18745,31.56
159653,2016-05-22,Same Day,JF-15490,14.73
159695,2016-04-05,Second,GM-14455,158.368
159730,2016-09-17,Standard,SJ-20125,219.472
159737,2016-09-03,Standard,CS-11950,8.808
159765,2016-05-09,Second,TH-21100,27.86
159891,2016-01-31,Standard,BF-11170,1396.35
159912,2016-08-29,Standard,GB-14530,419.87
159940,2016-07-07,Second,BF-11020,339.98
159989,2016-12-09,Standard,EB-13870,40.68
160108,2016-12-08,Standard,AG-10900,1085.87
160129,2016-11-23,Same Day,LS-17200,100.616
160136,2016-11-03,Standard,PJ-18835,9.248
160220,2016-10-20,Standard,JS-16030,338.54
160234,2016-06-26,Standard,PF-19225,135.95
160241,2016-11-29,Second,DR-12940,242.176
160304,2016-01-02,Standard,BM-11575,405.92
160479,2016-09-15,Standard,AH-10585,35.4
160486,2016-12-30,Standard,EH-14185,72.224
160500,2016-05-05,First,DM-13015,305.496
160535,2016-11-25,Standard,BP-11050,883.32
160598,2016-08-26,First,SV-20815,31.008
160717,2016-06-06,Standard,ME-17320,3528.488
160745,2016-12-11,Second,AR-10825,633.176
160815,2016-09-05,First,TR-21325,278.4
160941,2016-07-21,Standard,DK-12835,423.05
161025,2016-12-03,Standard,GM-14440,772.68
161095,2016-06-28,Same Day,CS-12250,41.32
161158,2016-05-09,Standard,PS-18970,8
161207,2016-08-29,Standard,AB-10060,27.93
161361,2016-03-26,Second,MV-17485,34.68
161389,2016-12-05,Standard,IM-15070,407.976
161473,2016-04-01,Standard,TB-21175,46.002
161543,2016-05-10,Standard,RD-19720,11.96
161662,2016-02-07,First,BE-11410,30.352
161669,2016-11-07,First,EM-14095,90.396
161676,2016-07-18,Standard,JP-15460,33.8
161746,2016-10-21,Standard,CS-11950,615.406
161781,2016-09-29,First,CC-12100,40.88
161816,2016-04-28,First,NB-18655,385.288
161907,2016-04-05,Standard,JH-16180,887.966
161928,2016-06-27,Second,AC-10660,201.584
162082,2016-03-14,First,JS-15880,392.06
162110,2016-07-18,Standard,NP-18670,55.992
162138,2016-04-23,Standard,GK-14620,351.51
162159,2016-09-16,First,CR-12625,121.78
162187,2016-12-11,Same Day,NS-18640,1252.636
162222,2016-04-03,Same Day,SR-20740,10.272
162236,2016-11-04,Second,ER-13855,1106.924
162313,2016-11-27,First,VB-21745,167.292
162348,2016-11-10,Standard,BF-11170,9.98
162355,2016-06-30,Second,PF-19165,1302.83
162383,2016-09-05,Standard,MD-17350,103.054
162390,2016-12-06,Standard,DP-13105,1671.08
162404,2016-07-23,Standard,NF-18475,11.416
162614,2016-10-07,Standard,TB-21250,27.264
162726,2016-12-27,Standard,MT-17815,34.048
162733,2016-05-11,First,TT-21070,5.98
162747,2016-03-20,Second,AH-10030,86.45
162901,2016-03-28,First,AS-10045,31.4
162943,2016-07-24,Second,DB-12970,253.764
163048,2016-02-08,Standard,MH-17440,241.5
163153,2016-03-21,Standard,DM-12955,100.716
163167,2016-11-28,Second,RF-19345,2673.69
163174,2016-08-26,Standard,XP-21865,186.54
163202,2016-09-27,Standard,BM-11650,2.907
163216,2016-10-07,First,AW-10930,4.928
163328,2016-11-04,Second,TP-21565,1465.032
163384,2016-11-10,First,CC-12430,45.616
163398,2016-05-03,Standard,CB-12415,55.972
163573,2016-11-24,First,AC-10450,1219.96
163594,2016-04-12,First,JF-15295,250.416
163636,2016-12-05,Second,MP-18175,3.536
163755,2016-11-04,Second,AS-10285,209.88
163776,2016-07-19,Standard,JS-16030,1110.5
163804,2016-12-02,Standard,DB-13270,2781.77
163937,2016-01-10,Second,JB-16000,24.85
163951,2016-12-30,First,CJ-11875,16.52
163972,2016-10-17,Standard,MG-17890,120.666
163986,2016-09-03,Standard,JJ-15445,54.5
164035,2016-06-12,Standard,CR-12730,23.12
164091,2016-09-17,Standard,LA-16780,547.33
164154,2016-09-11,Standard,NZ-18565,59.948
164350,2016-09-10,Second,CG-12040,67.56
164399,2016-11-12,First,DW-13480,878.328
164483,2016-01-30,Standard,JF-15490,17.456
164490,2016-09-05,Second,SU-20665,9.248
164511,2016-11-19,Standard,DJ-13630,147.912
164574,2016-07-29,Standard,RH-19555,732.156
164637,2016-03-04,Standard,RD-19480,128.4
164672,2016-05-08,Second,GB-14530,211.96
164735,2016-04-14,Second,TB-21400,81.2
164770,2016-12-02,Second,MY-18295,812.68
164784,2016-05-01,First,HF-14995,377.346
164889,2016-06-03,Second,CP-12340,71.088
164896,2016-11-07,Standard,PS-19045,12.9
164924,2016-07-10,Same Day,EA-14035,341.991
164938,2016-02-11,First,PB-19210,69.93
165015,2016-02-25,Second,BD-11725,46.72
165148,2016-10-22,First,PM-19135,31.4
165169,2016-06-05,Standard,JL-15235,386.48
165218,2016-03-05,Standard,RW-19630,162.344
165316,2016-07-23,Standard,JB-15400,324.387
165330,2016-12-11,Same Day,WB-21850,1937.924
165470,2016-11-25,Standard,HJ-14875,5.08
165484,2016-10-23,Standard,HK-14890,70.972
165561,2016-11-24,Standard,CR-12580,25.35
165673,2016-05-15,Second,MN-17935,15.232
165820,2016-09-26,Standard,DW-13585,12.96
165827,2016-11-04,Standard,MF-17665,50.496
165848,2016-06-04,Same Day,EN-13780,1562.694
165918,2016-09-10,Standard,BD-11770,143.24
165995,2016-08-30,Standard,BG-11740,387
166163,2016-08-15,Second,CY-12745,75.126
166226,2016-11-18,Standard,TC-21535,129.032
166240,2016-06-24,Standard,DH-13075,8.712
166275,2016-10-24,Same Day,SS-20590,199.99
166282,2016-04-16,Standard,PK-19075,158.256
166373,2016-10-21,Standard,JF-15565,106.08
166380,2016-05-30,Standard,EB-13750,138.53
166429,2016-09-02,Standard,TG-21310,999.98
166443,2016-11-04,First,LH-17020,38.29
166485,2016-02-20,Standard,AH-10210,16.496
166618,2016-11-14,Standard,DP-13000,37.63
166625,2016-04-14,First,JM-15580,25.06
166653,2016-09-22,Second,NP-18685,63.968
166674,2016-04-01,Second,RB-19360,560.78
166772,2016-09-20,Standard,HJ-14875,163.88
166912,2016-01-15,First,BE-11335,81.98
167115,2016-04-04,Standard,EH-14185,588.784
167241,2016-08-15,Standard,BD-11320,533.09
167290,2016-10-30,Standard,JF-15295,11.68
167416,2016-05-12,Standard,JM-15580,54.9
167507,2016-12-22,Standard,SA-20830,65.944
167556,2016-03-29,Standard,JM-15250,498.608
167584,2016-08-12,Same Day,LC-16870,6.48
167605,2016-04-28,Second,RB-19570,30.344
167682,2016-04-03,Standard,ZD-21925,331.08
167759,2016-03-03,Second,CC-12670,134.85
167983,2016-08-21,Second,RP-19270,33.44
168032,2016-01-30,Standard,DF-13135,2067.796
168046,2016-01-25,Second,JD-15895,831.502
168081,2016-04-24,Second,CA-12055,258.696
168354,2016-09-19,First,RH-19510,2545.12
168361,2016-06-21,Standard,KB-16600,0.836
168536,2016-12-20,Standard,SC-20800,66.3
168543,2016-07-03,Standard,DK-13225,706.86
168557,2016-09-19,Standard,FH-14275,8.928
168753,2016-05-29,Second,RL-19615,1002.7
168774,2016-09-04,Standard,RP-19855,535.41
168830,2016-11-07,Standard,ML-17395,479.97
168844,2016-05-31,Standard,NM-18520,186.852
168893,2016-11-03,Second,AP-10915,903.77
168921,2016-10-20,First,AG-10495,19.296
168956,2016-02-16,Standard,EA-14035,167.182
169026,2016-08-08,Standard,CM-12655,23.34
169103,2016-03-08,Standard,ZC-21910,1466.32
169166,2016-05-09,Standard,SS-20590,93.98
169194,2016-06-20,Standard,LH-16900,66.8
169215,2016-07-14,Second,RE-19450,29.61
169334,2016-10-21,Second,GW-14605,111.672
169663,2016-03-10,First,RH-19510,3384.45
169670,2016-12-25,Standard,JE-15715,2563.056
169824,2016-12-12,Standard,NS-18640,107.07
169838,2016-11-25,Standard,BB-11545,1745.91
169887,2016-10-22,Same Day,MS-17530,116.96
169922,2016-06-11,Standard,MZ-17515,22.16
169943,2016-05-19,Standard,BN-11515,821.224
169957,2016-09-26,Standard,SN-20710,366.78
169971,2016-09-04,Standard,IL-15100,66.288
100013,2017-11-06,Standard,ZC-21910,29.69
100055,2017-05-28,Standard,MD-17860,152.59
100097,2017-11-26,Second,MN-17935,1115.25
100111,2017-09-20,Standard,SV-20365,7359.918
100160,2017-09-07,Standard,CB-12025,49.688
100202,2016-12-31,Standard,BD-11620,302.376
100223,2017-07-05,Standard,LS-16945,396.394
100230,2017-12-11,Standard,AA-10375,149.872
100237,2017-10-15,Standard,SV-20815,11.68
100314,2017-09-29,Standard,AS-10630,372.446
100335,2017-09-07,Standard,NF-18595,73.008
100356,2017-10-21,Standard,SP-20920,23.992
100384,2017-06-24,Standard,NH-18610,421.42
100412,2017-12-22,Standard,SR-20425,141.96
100426,2017-06-04,Standard,DC-12850,12.48
100433,2017-08-11,Standard,SJ-20125,25.92
100524,2017-03-31,Second,CM-12115,782.4
100580,2017-08-13,Standard,MK-17905,36.024
100601,2017-11-16,Standard,JK-15370,48.86
100615,2017-04-20,Standard,SJ-20215,347.378
100622,2017-11-03,Standard,DK-13090,1030.742
100636,2017-06-26,Standard,DO-13435,272.94
100650,2017-06-29,Second,DK-13225,1295.78
100748,2017-05-13,Standard,RB-19795,58.48
100783,2017-09-04,Second,JK-16120,30.384
100811,2017-11-21,First,CC-12475,47.744
100825,2017-09-09,Standard,KD-16495,99.87
100902,2017-11-17,Standard,CK-12595,699.4
100951,2017-06-09,First,NC-18625,720.76
101014,2017-08-29,Standard,RW-19540,148.02
101042,2017-11-19,Standard,AB-10105,843.84
101049,2017-06-21,Second,AS-10240,59.176
101077,2017-03-25,Second,DB-13660,6.848
101182,2017-09-04,First,KB-16405,56.136
101210,2017-08-25,Second,DW-13540,13.152
101245,2017-11-27,Standard,LW-16990,410.71
101273,2017-08-27,Second,ST-20530,14.336
101308,2017-10-02,Standard,FG-14260,93.724
101322,2017-12-28,First,JG-15310,340.704
101434,2017-06-20,Standard,TR-21325,249.79
101483,2017-07-29,Second,AG-10675,61.216
101574,2017-09-28,Standard,BD-11725,9.24
101581,2017-10-22,Standard,DW-13195,177.225
101637,2017-03-24,Same Day,AC-10615,12.768
101665,2017-11-25,Standard,TZ-21580,5.16
101700,2017-04-23,First,SO-20335,30.352
101728,2017-08-19,Standard,SC-20575,2.296
101749,2017-10-03,Standard,AS-10045,171.288
101798,2017-12-11,Standard,MV-18190,63.34
101805,2017-12-01,Standard,SH-19975,627.84
101945,2017-11-24,Standard,GT-14710,10.824
101959,2017-02-28,Standard,DB-13660,17.62
102099,2017-12-18,First,EP-13915,51.99
102155,2017-07-13,Standard,RR-19525,373.94
102197,2017-12-20,Standard,DK-13150,364.272
102204,2017-05-01,Standard,CJ-12010,3740.51
102218,2017-09-02,Second,LW-17215,11.696
102267,2017-11-30,Standard,SC-20800,2.368
102309,2017-09-23,Second,DO-13645,212.91
102337,2017-06-13,First,SD-20485,683.022
102379,2017-12-02,Standard,BB-11545,1378.948
102407,2017-12-09,Second,AT-10435,1096.488
102414,2017-05-15,Second,JA-15970,49.896
102519,2017-11-27,First,BM-11650,190.67
102554,2017-06-11,Standard,KN-16705,3.76
102610,2017-11-04,Standard,CA-12265,248.396
102659,2017-12-09,Standard,LW-17215,54.9
102729,2017-10-26,Standard,BF-11215,55.616
102736,2017-09-05,Standard,LP-17095,177.08
102750,2017-09-04,Second,GM-14695,1322.352
102771,2017-03-31,Standard,DO-13435,84.95
102820,2017-05-07,Standard,CS-11950,419.944
102834,2017-03-09,Standard,LW-16990,199.98
102925,2017-11-05,Second,CD-12280,796.036
102946,2017-06-30,Standard,VP-21730,75.792
102967,2017-09-22,Standard,MG-17890,67.4
102974,2017-09-19,Standard,DP-13105,190.01
103009,2017-11-03,Second,PJ-18835,26.4
103065,2017-10-20,Same Day,PT-19090,59.824
103156,2017-11-23,First,TD-20995,24.048
103212,2017-10-13,First,MH-18025,1541.51
103352,2017-11-27,Second,RP-19390,114.414
103380,2017-11-21,Standard,BF-11005,739.736
103415,2017-12-03,Standard,MV-17485,13.592
103443,2017-12-17,Standard,AT-10735,315.896
103478,2017-07-21,Second,KL-16555,97.056
103499,2017-11-20,Standard,ES-14020,209.568
103506,2017-07-23,Standard,LR-17035,41.4
103520,2017-09-23,First,MH-17785,9.248
103611,2017-09-12,First,JM-15535,8.36
103765,2017-11-24,Standard,JG-15310,13.762
103877,2017-09-07,Standard,RD-19660,1577.94
103968,2017-12-01,Standard,ML-17755,629.64
104003,2017-10-07,Standard,DC-13285,307.666
104010,2017-04-23,First,TD-20995,54.9
104024,2017-08-29,Second,MD-17860,9.408
104066,2017-12-05,Standard,QJ-19255,205.03
104080,2017-03-08,Standard,AH-10210,174.56
104108,2017-12-02,Standard,RP-19855,12.16
104136,2017-11-01,Second,SF-20065,230.69
104220,2017-01-30,Standard,BV-11245,340.22
104318,2017-05-13,Standard,FH-14275,20.768
104381,2017-12-16,Standard,RD-19810,33.376
104388,2017-07-05,First,DK-12835,79.96
104577,2017-05-12,Standard,CK-12205,87.6
104619,2017-01-24,Standard,KD-16495,412.996
104640,2017-11-10,Standard,FH-14275,1362.056
104647,2017-02-23,Standard,CK-12595,37.44
104731,2017-07-21,Standard,AM-10705,951.98
104745,2017-05-29,Standard,GT-14755,79.344
104801,2017-02-13,Standard,FH-14350,914.12
104822,2017-10-20,Same Day,RB-19465,24.55
104850,2017-06-13,Standard,TW-21025,291.136
104864,2017-11-18,Second,JS-15685,552.856
104885,2017-03-02,Standard,DB-13555,627.48
104906,2017-02-13,Standard,JP-15460,17.94
104913,2017-11-18,Standard,DK-13090,74.95
104927,2017-12-22,Standard,AG-10330,108.13
105053,2017-07-07,Second,CS-12355,17.472
105074,2017-06-24,Standard,MB-17305,21.744
105130,2017-11-21,Standard,PJ-18835,52.496
105144,2017-11-04,Standard,SZ-20035,23.68
105193,2017-03-25,Standard,JL-15835,11.05
105214,2017-06-16,First,TS-21610,1231.5
105235,2017-12-05,Standard,SM-20950,334.52
105326,2017-08-20,Standard,KT-16480,25.92
105333,2017-11-30,Standard,VP-21730,899.11
105410,2017-03-19,First,ND-18370,976.828
105445,2017-02-20,Second,BP-11095,9.432
105480,2017-12-20,Standard,DK-13225,13.464
105487,2017-10-08,Standard,CS-12250,419.832
105543,2017-11-24,Same Day,BG-11695,33.29
105620,2017-12-25,First,JH-15430,141
105669,2017-09-17,Second,SJ-20125,1749.902
105809,2017-02-20,First,HW-14935,238.198
105823,2017-06-22,Standard,RB-19465,487.96
105851,2017-03-13,Standard,SE-20110,1332.496
105886,2017-12-18,Standard,DB-13660,18.96
105914,2017-10-02,Standard,PV-18985,1687.26
105921,2017-08-14,Standard,JM-15250,418.296
105991,2017-05-05,First,LH-17020,120.783
106033,2017-10-15,Second,FG-14260,87.92
106047,2017-07-12,Standard,CS-11860,3.816
106068,2017-10-23,Standard,RB-19330,337.818
106103,2017-06-10,Standard,SC-20305,132.52
106180,2017-09-18,Standard,SH-19975,163.38
106355,2017-04-02,First,AT-10435,11.12
106432,2017-10-19,Standard,CA-12265,330.4712
106537,2017-08-12,Standard,RH-19495,20.736
106691,2017-11-06,Standard,CC-12370,1.248
106747,2017-07-03,First,TS-21505,102.3
106782,2017-12-21,Standard,LP-17095,375.34
106824,2017-07-07,Standard,AT-10735,5.94
106831,2017-06-01,First,FH-14350,189.918
106852,2017-06-20,Standard,ST-20530,36.352
106859,2017-03-13,Second,BF-11215,780.086
106943,2017-11-14,Standard,FO-14305,8.64
106964,2017-12-17,First,HR-14770,11.808
107125,2017-11-27,Standard,BD-11320,136.328
107132,2017-06-26,Standard,SC-20260,913.168
107167,2017-06-10,Standard,ND-18460,1347.52
107174,2017-11-06,Standard,AB-10060,2595.388
107209,2017-07-27,Second,JW-15955,194.848
107244,2017-09-07,Standard,AG-10390,19.76
107265,2017-04-06,Standard,ML-17755,106.32
107293,2017-09-05,First,CS-12400,2.78
107314,2017-11-30,First,MZ-17335,25.83
107321,2017-08-31,Standard,AW-10930,696.08
107342,2017-12-17,Standard,VF-21715,28.16
107461,2017-12-21,Second,PK-19075,23.88
107503,2017-01-01,Standard,GA-14725,48.896
107517,2017-02-05,Standard,FC-14335,2011.9
107552,2017-05-05,Same Day,AI-10855,6.68
107629,2017-12-14,Same Day,DB-13060,457.176
107713,2017-03-13,Standard,JB-16000,174.3
107720,2017-11-06,Standard,VM-21685,46.26
107727,2017-10-19,Second,MA-17560,29.472
107748,2017-12-10,Second,AG-10330,108.8
107797,2017-05-08,Second,EB-13705,41.472
107825,2017-11-18,Same Day,NB-18655,143.48
107832,2017-11-23,Second,FH-14275,7.476
107853,2017-05-26,Standard,CD-11920,12.96
107874,2017-11-21,Standard,SW-20275,27.42
107909,2017-09-01,Standard,SS-20875,42.91
107958,2017-07-02,First,AH-10120,169.192
107986,2017-12-13,Same Day,MW-18220,31.44
108000,2017-01-12,Standard,LS-16945,9.78
108035,2017-11-29,Standard,TT-21070,491.888
108070,2017-04-16,Standard,JE-15745,308.753
108091,2017-11-16,Standard,EK-13795,23.36
108112,2017-11-15,Standard,DK-12895,559.2
108287,2017-12-18,First,AG-10330,12.672
108294,2017-12-10,Same Day,LS-16975,34.5
108322,2017-04-30,Standard,SS-20140,26.056
108329,2017-12-09,Standard,LE-16810,444.768
108441,2017-06-12,Standard,SB-20170,954.548
108539,2017-03-21,Second,SC-20725,745.28
108553,2017-04-23,Standard,SK-19990,244.65
108560,2017-07-08,Standard,JC-15385,1058.108
108574,2017-10-07,Standard,MG-18145,1324.574
108749,2017-09-12,First,DJ-13510,91.14
108756,2017-12-25,Standard,PO-18865,31.8
108791,2017-07-27,Standard,TM-21490,558.81
108854,2017-12-08,Standard,DM-13345,243.584
108910,2017-09-24,Standard,KC-16540,103.056
108931,2017-09-14,Standard,HZ-14950,20.12
109085,2017-02-17,First,CK-12325,1448.853
109099,2017-10-06,Standard,MM-18280,40.99
109183,2017-12-04,Standard,LR-16915,649
109211,2017-04-04,Standard,PS-19045,16.98
109393,2017-06-30,Second,JC-15775,435.999
109589,2017-12-21,First,BD-11635,71
109701,2017-12-02,Same Day,AM-10360,178.89
109715,2017-12-09,Standard,AH-10585,15.984
109750,2017-07-22,Standard,FH-14365,29.97
109757,2017-09-04,Second,MD-17350,49.704
109778,2017-07-16,Standard,VM-21685,2.912
109946,2017-04-16,Standard,PL-18925,16.52
109960,2017-12-09,Second,DB-13210,188.24
110198,2017-05-01,First,AG-10900,318.96
110212,2017-05-01,Standard,SJ-20125,48.9
110310,2017-10-27,Standard,NB-18655,68.967
110373,2017-10-27,Second,MA-17560,34.24
110380,2017-09-02,Standard,PF-19225,6.57
110429,2017-11-03,Standard,DM-13015,11.673
110443,2017-11-21,Standard,CK-12205,1242.632
110478,2017-03-04,Standard,SP-20860,24.57
110625,2017-12-23,Standard,JB-16045,27.46
110821,2017-08-07,First,CK-12205,237.608
110842,2017-11-11,Standard,GA-14725,151.93
110884,2017-03-07,Standard,SH-20395,117.51
110905,2017-09-10,Second,RW-19690,808.92
110926,2017-11-19,Standard,DD-13570,25.06
110940,2017-07-23,Standard,AZ-10750,121.536
111178,2017-06-15,Standard,TD-20995,19.56
111220,2017-09-02,Standard,JS-15595,257.508
111262,2017-10-28,Second,KH-16510,65.728
111269,2017-06-16,Second,CS-12355,503.872
111332,2017-05-20,Second,NC-18340,891.53
111374,2017-02-24,Standard,CB-12415,4.956
111388,2017-09-02,Same Day,SU-20665,215.976
111556,2017-11-20,First,CD-11920,1559.668
111577,2017-10-16,Standard,AJ-10780,307.776
111591,2017-03-21,Standard,PS-18970,425.056
111647,2017-07-03,Standard,RD-19585,167.968
111689,2017-11-30,Second,HP-14815,1311.372
111717,2017-10-10,Standard,SW-20245,239.358
111738,2017-01-03,Standard,CM-12385,2031.392
111759,2017-07-08,Standard,MR-17545,52.76
111808,2017-12-16,Standard,AR-10510,10.8
111815,2017-03-03,Standard,EP-13915,280.96
112004,2017-09-25,First,AH-10075,199.491
112039,2017-03-25,Standard,JC-15775,470.376
112172,2017-06-10,Second,MM-18280,14.13
112333,2017-04-08,Standard,KF-16285,2633.51
112431,2017-10-12,Second,RW-19690,441.72
112473,2017-05-25,Standard,JL-15505,50.136
112487,2017-12-26,Standard,TC-21535,3.132
112515,2017-09-17,Second,AS-10225,1782.104
112529,2017-11-19,First,SC-20770,749.892
112536,2017-05-18,Standard,SG-20890,17.798
112725,2017-01-30,Standard,EH-14125,142.344
112753,2017-06-18,Standard,CC-12670,956.8035
112774,2017-09-11,First,RC-19960,34.504
112809,2017-08-18,Standard,RA-19915,228.188
112844,2017-11-13,Second,SP-20620,198.55
112865,2017-05-18,Standard,BH-11710,36.048
112900,2017-04-09,Second,KL-16645,478.24
112956,2017-08-21,Standard,TH-21550,394.48
112984,2017-09-16,Second,EH-14185,20.544
113075,2017-09-02,Standard,MC-18100,40.68
113208,2017-03-26,Standard,ML-18040,60.84
113278,2017-01-14,Standard,HR-14770,358.7
113355,2017-12-01,Standard,SJ-20215,536.858
113418,2017-10-01,First,CM-12655,1704.89
113453,2017-10-21,Standard,CM-12160,401.364
113460,2017-11-07,Second,KN-16390,272.97
113474,2017-03-30,First,TM-21490,325.86
113481,2017-01-02,First,AS-10045,740.214
113530,2017-05-19,Second,BC-11125,726.828
113558,2017-10-21,Standard,PH-18790,729.648
113572,2017-11-07,Standard,FP-14320,7.88
113670,2017-10-15,First,RS-19765,715.19
113705,2017-03-27,Second,LC-16870,874.8
113873,2017-11-13,Standard,KE-16420,267.7912
113908,2017-06-03,Standard,KN-16390,508.788
114055,2017-12-25,Second,MH-18115,819.28
114216,2017-09-02,Standard,RK-19300,12.192
114258,2017-11-05,Second,EM-13825,492.768
114370,2017-03-14,Second,BN-11470,49.616
114412,2017-04-15,Standard,AA-10480,15.552
114440,2017-09-14,Second,TB-21520,19.05
114524,2017-03-31,Second,EG-13900,13.468
114552,2017-09-02,Standard,Dl-13600,15.072
114636,2017-08-25,Standard,GA-14725,192.16
114804,2017-10-17,Second,BF-11020,52.792
115070,2017-04-10,Second,MG-18205,16.739
115105,2017-02-06,Standard,BD-11770,240.784
115119,2017-10-26,Standard,SC-20440,142.98
115154,2017-01-08,First,RS-19420,892.98
115175,2017-08-07,Standard,MC-17575,244.55
115322,2017-05-11,Second,ZC-21910,43.92
115364,2017-06-26,Standard,OT-18730,83.76
115427,2017-12-30,Standard,EB-13975,34.624
115448,2017-11-11,First,MH-18025,88.92
115546,2017-05-14,Standard,AH-10465,562.55
115602,2017-12-18,Standard,DJ-13630,2888.518
115651,2017-07-09,First,NS-18640,67.304
115777,2017-08-19,Standard,DO-13645,19.44
115805,2017-07-31,Same Day,KW-16435,36.792
115882,2017-09-14,First,DB-13555,1017.136
115931,2017-12-22,Standard,JM-15655,126.98
115994,2017-01-28,Second,BT-11305,277.71
116113,2017-10-02,Second,JW-15220,10.16
116127,2017-06-25,Second,SB-20185,400.784
116204,2017-02-11,Second,VW-21775,21.336
116225,2017-11-05,Standard,SV-20935,390.75
116288,2017-03-12,Standard,BS-11380,242.94
116358,2017-11-02,Standard,KM-16225,46.02
116498,2017-05-30,Standard,KA-16525,35.1
116519,2017-10-13,First,CR-12730,904.9
116645,2017-11-30,Standard,ME-17725,155.94
116680,2017-09-04,Second,PK-19075,1491.616
116715,2017-12-02,First,VW-21775,678.1
116855,2017-12-17,Standard,AI-10855,504.9
116939,2017-09-25,Standard,AG-10900,177.55
116946,2017-12-19,Standard,TS-21505,193.634
116953,2017-04-24,First,SV-20935,552
116988,2017-06-27,Second,PW-19030,1433.19
117009,2017-09-22,Standard,BK-11260,21.96
117023,2017-08-07,Standard,JW-15955,116.48
117044,2017-09-11,Second,HA-14920,31.072
117079,2017-10-23,Standard,JR-15700,863.88
117114,2017-10-31,Standard,CY-12745,518.68
117128,2017-12-05,Second,BF-11080,32.67
117156,2017-03-21,Second,TB-21055,8.856
117198,2017-08-31,Standard,BG-11035,659.9
117212,2017-02-26,Second,BT-11530,2110.72
117240,2017-07-23,Standard,CP-12340,13.128
117261,2017-09-04,Standard,TH-21235,54.32
117324,2017-12-08,Standard,JP-15520,1816.36
117394,2017-09-04,Standard,MM-17920,19.04
117401,2017-05-18,Second,PP-18955,865
117422,2017-10-21,Standard,FC-14245,171.848
117436,2017-06-08,Standard,LW-17125,10.36
117443,2017-12-23,Second,JB-15400,189.712
117457,2017-12-08,Standard,KH-16510,3955.507
117485,2017-09-23,Standard,BD-11320,291.96
117513,2017-03-03,Standard,BT-11395,399.672
117632,2017-05-12,Standard,CS-12175,551.038
117646,2017-08-21,Standard,SC-20845,266.52
117653,2017-10-19,Standard,MO-17500,91.275
